VelX;Y;ClosestItemX;EnemyHeading;ClosestRadarY;VelY;ShotVelDir;X;EnemyShield;EnemyDistance;RadarY;RadarX;ShotAlert;EnemyX;ClosestItemY;ShotVel;EnemySpeed;ClosestRadarX;Orientation;Action;ShotDist;EnemyY
0;1504;-1;6.95293379818203e-310;164;0;239;1510;-1;9999.0;108;108;174;-1;-1;40;6.95293379818203e-310;126;227.8125;SurroundClosestEnemy;393;-1
0;1504;-1;6.95293379818203e-310;163;0;235;1510;-1;9999.0;108;108;230;-1;-1;22;6.95293379818203e-310;126;227.8125;SurroundClosestEnemy;373;-1
0;1503;-1;6.95293379818203e-310;163;0;234;1510;-1;9999.0;108;108;228;-1;-1;22;6.95293379818203e-310;126;227.8125;SurroundClosestEnemy;353;-1
0;1503;-1;6.95293379818203e-310;162;0;240;1511;-1;9999.0;108;108;165;-1;-1;47;6.95293379818203e-310;125;227.8125;SurroundClosestEnemy;333;-1
0;1502;-1;6.95293379818203e-310;162;0;234;1511;-1;9999.0;108;108;220;-1;-1;22;6.95293379818203e-310;125;227.8125;SurroundClosestEnemy;314;-1
0;1502;-1;6.95293379818203e-310;161;0;241;1511;-1;9999.0;108;108;160;-1;-1;51;6.95293379818203e-310;125;227.8125;SurroundClosestEnemy;296;-1
0;1501;-1;6.95293379818203e-310;161;0;235;1511;-1;9999.0;108;108;208;-1;-1;22;6.95293379818203e-310;125;227.8125;SurroundClosestEnemy;278;-1
0;1501;-1;6.95293379818203e-310;161;0;240;1512;-1;9999.0;108;108;165;-1;-1;56;6.95293379818203e-310;126;227.8125;SurroundClosestEnemy;260;-1
0;1500;-1;6.95293379818203e-310;160;0;241;1512;-1;9999.0;108;108;160;-1;-1;58;6.95293379818203e-310;126;227.8125;SurroundClosestEnemy;243;-1
0;1500;-1;6.95293379818203e-310;160;0;235;1512;-1;9999.0;108;108;196;-1;-1;22;6.95293379818203e-310;126;227.8125;SurroundClosestEnemy;228;-1
0;1499;-1;6.95293379818203e-310;160;0;235;1513;-1;9999.0;107;108;192;-1;-1;22;6.95293379818203e-310;126;227.8125;SurroundClosestEnemy;213;-1
0;1499;-1;6.95293379818203e-310;160;0;234;1513;-1;9999.0;107;108;190;-1;-1;22;6.95293379818203e-310;127;227.8125;SurroundClosestEnemy;200;-1
0;1498;-1;6.95293379818203e-310;160;0;241;1513;-1;9999.0;107;108;163;-1;-1;68;6.95293379818203e-310;127;227.8125;SurroundClosestEnemy;189;-1
0;1498;-1;6.95293379818203e-310;160;0;235;1514;-1;9999.0;107;109;179;-1;-1;22;6.95293379818203e-310;127;227.8125;SurroundClosestEnemy;179;-1
0;1498;-1;6.95293379818203e-310;159;0;235;1514;-1;9999.0;107;109;175;-1;-1;21;6.95293379818203e-310;128;227.8125;SurroundClosestEnemy;172;-1
0;1497;-1;6.95293379818203e-310;159;0;234;1514;-1;9999.0;107;109;172;-1;-1;22;6.95293379818203e-310;128;219375;GoCenter;168;-1
0;1497;-1;6.95293379818203e-310;159;0;233;1515;-1;9999.0;107;109;189;-1;-1;20;6.95293379818203e-310;129;210.9375;GoCenter;186;-1
0;1496;-1;6.95293379818203e-310;159;0;233;1515;-1;9999.0;107;109;184;-1;-1;20;6.95293379818203e-310;129;202.5;GoCenter;181;-1
0;1496;-1;6.95293379818203e-310;159;0;238;1515;-1;9999.0;107;109;179;-1;-1;27;6.95293379818203e-310;129;196875;GoCenter;179;-1
0;1495;-1;6.95293379818203e-310;159;0;232;1516;-1;9999.0;107;109;209;-1;-1;18;6.95293379818203e-310;130;188.4375;GoCenter;201;-1
0;1495;-1;6.95293379818203e-310;159;0;234;1516;-1;9999.0;107;109;201;-1;-1;17;6.95293379818203e-310;130;180.0;GoCenter;196;-1
0;1494;-1;6.95293379818203e-310;159;0;234;1516;-1;9999.0;107;109;198;-1;-1;17;6.95293379818203e-310;130;177.1875;GoCenter;194;-1
0;1494;-1;6.95293379818203e-310;158;0;271;1516;-1;9999.0;107;109;304;-1;-1;27;6.95293379818203e-310;130;174375;GoCenter;311;-1
0;1493;-1;6.95293379818203e-310;158;0;271;1517;-1;9999.0;107;109;298;-1;-1;27;6.95293379818203e-310;130;174375;GoCenter;300;-1
0;1493;-1;6.95293379818203e-310;158;0;271;1517;-1;9999.0;107;109;293;-1;-1;27;6.95293379818203e-310;130;171.5625;GoCenter;293;-1
0;1492;-1;6.95293379818203e-310;159;0;271;1517;-1;9999.0;107;109;288;-1;-1;27;6.95293379818203e-310;130;171.5625;GoCenter;287;-1
0;1492;-1;6.95293379818203e-310;159;0;237;1518;-1;9999.0;107;109;30000;-1;-1;27;6.95293379818203e-310;130;168.75;GoCenter;250;-1
0;1491;-1;6.95293379818203e-310;159;0;235;1518;-1;9999.0;107;109;30000;-1;-1;20;6.95293379818203e-310;130;168.75;GoCenter;246;-1
0;1491;-1;6.95293379818203e-310;159;0;238;1518;-1;9999.0;107;109;30000;-1;-1;27;6.95293379818203e-310;130;165.9375;GoCenter;291;-1
0;1490;-1;6.95293379818203e-310;159;0;234;1519;-1;9999.0;107;109;30000;-1;-1;22;6.95293379818203e-310;130;165.9375;GoCenter;334;-1
0;1490;-1;6.95293379818203e-310;159;0;233;1519;-1;9999.0;107;109;30000;-1;-1;20;6.95293379818203e-310;130;163125;GoCenter;291;-1
0;1490;-1;6.95293379818203e-310;159;0;235;1519;-1;9999.0;107;109;30000;-1;-1;22;6.95293379818203e-310;129;163125;GoCenter;373;-1
0;1489;-1;6.95293379818203e-310;159;0;234;1520;-1;9999.0;107;109;30000;-1;-1;22;6.95293379818203e-310;129;160.3125;GoCenter;393;-1
0;1489;-1;6.95293379818203e-310;159;0;271;1520;-1;9999.0;107;109;30000;-1;-1;27;6.95293379818203e-310;129;157.5;GoCenter;327;-1
0;1488;-1;6.95293379818203e-310;159;0;271;1520;-1;9999.0;107;109;30000;-1;-1;27;6.95293379818203e-310;129;157.5;GoCenter;341;-1
0;1488;-1;6.95293379818203e-310;159;0;271;1521;-1;9999.0;107;109;30000;-1;-1;27;6.95293379818203e-310;129;154.6875;GoCenter;357;-1
0;1487;-1;6.95293379818203e-310;159;0;271;1521;-1;9999.0;107;109;30000;-1;-1;27;6.95293379818203e-310;129;154.6875;GoCenter;374;-1
0;1487;-1;6.95293379818203e-310;159;0;270;1521;-1;9999.0;107;109;30000;-1;-1;27;6.95293379818203e-310;130;151875;GoCenter;392;-1
0;1486;-1;6.95293379818203e-310;159;0;271;1521;-1;9999.0;107;109;30000;-1;-1;27;6.95293379818203e-310;130;151875;GoCenter;411;-1
0;1486;-1;6.95293379818203e-310;159;0;271;1522;-1;9999.0;107;109;30000;-1;-1;27;6.95293379818203e-310;130;149.0625;GoCenter;430;-1
0;1485;-1;6.95293379818203e-310;159;0;271;1522;-1;9999.0;106;109;30000;-1;-1;27;6.95293379818203e-310;130;149.0625;GoCenter;451;-1
0;1485;-1;6.95293379818203e-310;159;0;271;1522;-1;9999.0;106;109;30000;-1;-1;27;6.95293379818203e-310;130;146.25;GoCenter;472;-1
0;1484;-1;6.95293379818203e-310;159;0;271;1523;-1;9999.0;106;109;30000;-1;-1;27;6.95293379818203e-310;130;146.25;GoCenter;493;-1
0;1484;-1;6.95293379818203e-310;159;0;271;1523;-1;9999.0;106;109;30000;-1;-1;27;6.95293379818203e-310;130;146.25;GoCenter;515;-1
0;1483;-1;6.95293379818203e-310;158;0;271;1523;-1;9999.0;106;109;30000;-1;-1;27;6.95293379818203e-310;130;146.25;GoCenter;539;-1
0;1483;-1;6.95293379818203e-310;158;0;271;1524;-1;9999.0;106;109;30000;-1;-1;27;6.95293379818203e-310;130;146.25;GoCenter;561;-1
0;1483;-1;6.95293379818203e-310;158;0;-1;1524;-1;9999.0;106;109;-1;-1;-1;-1;6.95293379818203e-310;130;143.4375;GoCenter;-1;-1
0;1482;-1;6.95293379818203e-310;157;0;264;1524;-1;9999.0;106;109;328;-1;-1;19;6.95293379818203e-310;131;143.4375;GoCenter;527;-1
0;1482;-1;6.95293379818203e-310;157;0;264;1525;-1;9999.0;106;109;322;-1;-1;19;6.95293379818203e-310;131;143.4375;GoCenter;508;-1
0;1481;-1;6.95293379818203e-310;157;0;264;1525;-1;9999.0;106;109;317;-1;-1;19;6.95293379818203e-310;131;143.4375;GoCenter;492;-1
0;1481;-1;6.95293379818203e-310;157;0;264;1525;-1;9999.0;106;109;312;-1;-1;19;6.95293379818203e-310;132;143.4375;GoCenter;474;-1
0;1480;-1;6.95293379818203e-310;156;0;264;1526;-1;9999.0;106;109;306;-1;-1;19;6.95293379818203e-310;132;143.4375;GoCenter;457;-1
0;1480;-1;6.95293379818203e-310;156;0;264;1526;-1;9999.0;106;109;301;-1;-1;19;6.95293379818203e-310;133;143.4375;GoCenter;439;-1
0;1479;-1;6.95293379818203e-310;156;0;264;1526;-1;9999.0;106;109;296;-1;-1;19;6.95293379818203e-310;133;143.4375;GoCenter;423;-1
0;1479;-1;6.95293379818203e-310;156;0;264;1526;-1;9999.0;106;109;291;-1;-1;19;6.95293379818203e-310;134;143.4375;GoCenter;406;-1
0;1478;-1;6.95293379818203e-310;156;0;264;1527;-1;9999.0;106;109;285;-1;-1;19;6.95293379818203e-310;135;140625;GoCenter;390;-1
0;1478;-1;6.95293379818203e-310;156;0;264;1527;-1;9999.0;106;109;280;-1;-1;19;6.95293379818203e-310;136;140625;GoCenter;373;-1
0;1477;-1;6.95293379818203e-310;156;0;264;1527;-1;9999.0;106;109;275;-1;-1;19;6.95293379818203e-310;137;140625;GoCenter;358;-1
0;1477;-1;6.95293379818203e-310;156;0;264;1528;-1;9999.0;106;110;269;-1;-1;19;6.95293379818203e-310;138;140625;SurroundClosestEnemy;341;-1
0;1476;-1;6.95293379818203e-310;156;0;264;1528;-1;9999.0;106;110;268;-1;-1;19;6.95293379818203e-310;139;140625;SurroundClosestEnemy;326;-1
0;1476;-1;6.95293379818203e-310;156;0;264;1528;-1;9999.0;106;110;259;-1;-1;19;6.95293379818203e-310;140;140625;SurroundClosestEnemy;311;-1
0;1475;-1;6.95293379818203e-310;157;0;264;1529;-1;9999.0;106;110;256;-1;-1;19;6.95293379818203e-310;141;140625;SurroundClosestEnemy;296;-1
0;1475;-1;6.95293379818203e-310;157;0;264;1529;-1;9999.0;106;110;251;-1;-1;19;6.95293379818203e-310;143;140625;SurroundClosestEnemy;282;-1
0;1475;-1;6.95293379818203e-310;157;0;264;1529;-1;9999.0;106;110;246;-1;-1;19;6.95293379818203e-310;144;140625;SurroundClosestEnemy;269;-1
0;1474;-1;6.95293379818203e-310;157;0;264;1530;-1;9999.0;106;110;240;-1;-1;19;6.95293379818203e-310;145;140625;SurroundClosestEnemy;256;-1
0;1474;-1;6.95293379818203e-310;157;0;264;1530;-1;9999.0;106;110;235;-1;-1;19;6.95293379818203e-310;146;140625;SurroundClosestEnemy;245;-1
0;1473;-1;6.95293379818203e-310;158;0;264;1530;-1;9999.0;106;110;230;-1;-1;19;6.95293379818203e-310;148;140625;SurroundClosestEnemy;234;-1
0;1473;-1;6.95293379818203e-310;158;0;264;1531;-1;9999.0;106;110;224;-1;-1;19;6.95293379818203e-310;149;140625;SurroundClosestEnemy;224;-1
0;1472;-1;6.95293379818203e-310;158;0;264;1531;-1;9999.0;106;110;219;-1;-1;19;6.95293379818203e-310;150;140625;SurroundClosestEnemy;216;-1
0;1472;-1;6.95293379818203e-310;158;0;264;1531;-1;9999.0;106;110;214;-1;-1;19;6.95293379818203e-310;152;140625;SurroundClosestEnemy;210;-1
0;1471;-1;6.95293379818203e-310;158;0;264;1531;-1;9999.0;105;110;209;-1;-1;19;6.95293379818203e-310;153;140625;SurroundClosestEnemy;205;-1
0;1471;-1;6.95293379818203e-310;159;0;264;1532;-1;9999.0;105;110;203;-1;-1;19;6.95293379818203e-310;154;140625;SurroundClosestEnemy;201;-1
0;1470;-1;6.95293379818203e-310;159;0;268;1532;-1;9999.0;105;110;269;-1;-1;24;6.95293379818203e-310;155;140625;SurroundClosestEnemy;268;-1
0;1470;-1;6.95293379818203e-310;159;0;227;1532;-1;9999.0;105;110;305;-1;-1;20;6.95293379818203e-310;157;140625;SurroundClosestEnemy;298;-1
0;1469;-1;6.95293379818203e-310;159;0;227;1533;-1;9999.0;105;110;302;-1;-1;20;6.95293379818203e-310;158;140625;SurroundClosestEnemy;295;-1
0;1469;-1;6.95293379818203e-310;159;0;228;1533;-1;9999.0;105;110;296;-1;-1;21;6.95293379818203e-310;159;140625;SurroundClosestEnemy;292;-1
0;1468;-1;6.95293379818203e-310;160;0;268;1533;-1;9999.0;105;110;30000;-1;-1;24;6.95293379818203e-310;160;140625;SurroundClosestEnemy;266;-1
0;1468;-1;6.95293379818203e-310;160;0;267;1534;-1;9999.0;105;110;30000;-1;-1;24;6.95293379818203e-310;162;140625;SurroundClosestEnemy;269;-1
0;1468;-1;6.95293379818203e-310;160;0;264;1534;-1;9999.0;105;110;30000;-1;-1;19;6.95293379818203e-310;163;140625;SurroundClosestEnemy;226;-1
0;1467;-1;6.95293379818203e-310;160;0;268;1534;-1;9999.0;105;110;30000;-1;-1;24;6.95293379818203e-310;164;140625;SurroundClosestEnemy;285;-1
0;1467;-1;6.95293379818203e-310;160;0;264;1535;-1;9999.0;105;110;30000;-1;-1;19;6.95293379818203e-310;166;140625;SurroundClosestEnemy;246;-1
0;1466;-1;6.95293379818203e-310;160;0;268;1535;-1;9999.0;105;110;30000;-1;-1;24;6.95293379818203e-310;167;140625;SurroundClosestEnemy;307;-1
0;1466;-1;6.95293379818203e-310;161;0;268;1535;-1;9999.0;105;110;30000;-1;-1;24;6.95293379818203e-310;168;140625;SurroundClosestEnemy;320;-1
0;1465;-1;6.95293379818203e-310;160;0;264;1536;-1;9999.0;105;110;30000;-1;-1;19;6.95293379818203e-310;169;140625;SurroundClosestEnemy;283;-1
0;1465;-1;6.95293379818203e-310;160;0;268;1536;-1;9999.0;105;110;30000;-1;-1;24;6.95293379818203e-310;170;140625;SurroundClosestEnemy;349;-1
0;1464;-1;6.95293379818203e-310;158;0;267;1536;-1;9999.0;105;110;30000;-1;-1;23;6.95293379818203e-310;172;140625;SurroundClosestEnemy;364;-1
0;1464;-1;6.95293379818203e-310;157;0;268;1536;-1;9999.0;105;110;30000;-1;-1;23;6.95293379818203e-310;172;140625;SurroundClosestEnemy;381;-1
0;1463;-1;6.95293379818203e-310;157;0;264;1537;-1;9999.0;105;110;30000;-1;-1;19;6.95293379818203e-310;173;140625;SurroundClosestEnemy;342;-1
0;1463;-1;6.95293379818203e-310;156;0;264;1537;-1;9999.0;105;110;30000;-1;-1;19;6.95293379818203e-310;173;140625;SurroundClosestEnemy;359;-1
0;1462;-1;6.95293379818203e-310;155;0;264;1537;-1;9999.0;105;110;30000;-1;-1;19;6.95293379818203e-310;174;140625;SurroundClosestEnemy;374;-1
0;1462;-1;6.95293379818203e-310;155;0;264;1538;-1;9999.0;105;110;30000;-1;-1;19;6.95293379818203e-310;174;140625;SurroundClosestEnemy;391;-1
0;1461;-1;6.95293379818203e-310;154;0;264;1538;-1;9999.0;105;110;30000;-1;-1;19;6.95293379818203e-310;175;140625;SurroundClosestEnemy;407;-1
0;1461;-1;6.95293379818203e-310;154;0;264;1538;-1;9999.0;105;110;30000;-1;-1;19;6.95293379818203e-310;175;140625;SurroundClosestEnemy;424;-1
0;1460;-1;6.95293379818203e-310;160;0;268;1539;-1;9999.0;105;110;30000;-1;-1;24;6.95293379818203e-310;170;140625;SurroundClosestEnemy;512;-1
0;1460;-1;6.95293379818203e-310;160;0;267;1539;-1;9999.0;105;110;30000;-1;-1;24;6.95293379818203e-310;170;140625;SurroundClosestEnemy;533;-1
0;1460;-1;6.95293379818203e-310;161;0;268;1539;-1;9999.0;105;110;30000;-1;-1;24;6.95293379818203e-310;170;140625;SurroundClosestEnemy;555;-1
0;1459;-1;6.95293379818203e-310;154;0;-1;1540;-1;9999.0;105;110;-1;-1;-1;-1;6.95293379818203e-310;176;140625;SurroundClosestEnemy;-1;-1
0;1459;-1;6.95293379818203e-310;154;0;-1;1540;-1;9999.0;105;110;-1;-1;-1;-1;6.95293379818203e-310;176;140625;SurroundClosestEnemy;-1;-1
0;1458;-1;6.95293379818203e-310;154;0;-1;1540;-1;9999.0;105;110;-1;-1;-1;-1;6.95293379818203e-310;176;140625;SurroundClosestEnemy;-1;-1
0;1458;-1;6.95293379818203e-310;161;0;-1;1541;-1;9999.0;105;111;-1;-1;-1;-1;6.95293379818203e-310;171;140625;SurroundClosestEnemy;-1;-1
0;1457;-1;6.95293379818203e-310;161;0;-1;1541;-1;9999.0;104;111;-1;-1;-1;-1;6.95293379818203e-310;177;140625;SurroundClosestEnemy;-1;-1
0;1457;-1;6.95293379818203e-310;161;0;-1;1541;-1;9999.0;104;111;-1;-1;-1;-1;6.95293379818203e-310;177;140625;SurroundClosestEnemy;-1;-1
0;1456;-1;6.95293379818203e-310;161;0;-1;1541;-1;9999.0;104;111;-1;-1;-1;-1;6.95293379818203e-310;177;140625;SurroundClosestEnemy;-1;-1
0;1456;-1;6.95293379818203e-310;161;0;-1;1542;-1;9999.0;104;111;-1;-1;-1;-1;6.95293379818203e-310;177;140625;SurroundClosestEnemy;-1;-1
0;1455;-1;6.95293379818203e-310;161;0;-1;1542;-1;9999.0;104;111;-1;-1;-1;-1;6.95293379818203e-310;177;140625;SurroundClosestEnemy;-1;-1
0;1455;-1;6.95293379818203e-310;156;0;-1;1542;-1;9999.0;104;111;-1;-1;-1;-1;6.95293379818203e-310;177;140625;SurroundClosestEnemy;-1;-1
0;1454;-1;6.95293379818203e-310;160;0;-1;1543;-1;9999.0;104;111;-1;-1;-1;-1;6.95293379818203e-310;174;140625;SurroundClosestEnemy;-1;-1
0;1454;-1;6.95293379818203e-310;157;0;-1;1543;-1;9999.0;104;111;-1;-1;-1;-1;6.95293379818203e-310;177;140625;SurroundClosestEnemy;-1;-1
0;1453;-1;6.95293379818203e-310;157;0;-1;1543;-1;9999.0;104;111;-1;-1;-1;-1;6.95293379818203e-310;177;140625;SurroundClosestEnemy;-1;-1
0;1453;-1;6.95293379818203e-310;169;0;-1;1544;-1;9999.0;104;111;-1;-1;-1;-1;6.95293379818203e-310;74;140625;SurroundClosestEnemy;-1;-1
0;1453;-1;6.95293379818203e-310;169;0;-1;1544;-1;9999.0;104;111;-1;-1;-1;-1;6.95293379818203e-310;74;140625;SurroundClosestEnemy;-1;-1
0;1452;-1;6.95293379818203e-310;169;0;-1;1544;-1;9999.0;104;111;-1;-1;-1;-1;6.95293379818203e-310;74;140625;SurroundClosestEnemy;-1;-1
0;1452;-1;6.95293379818203e-310;169;0;-1;1545;-1;9999.0;104;111;-1;-1;-1;-1;6.95293379818203e-310;74;140625;SurroundClosestEnemy;-1;-1
0;1451;-1;6.95293379818203e-310;170;0;-1;1545;-1;9999.0;104;111;-1;-1;-1;-1;6.95293379818203e-310;74;140625;SurroundClosestEnemy;-1;-1
0;1451;-1;6.95293379818203e-310;170;0;-1;1545;-1;9999.0;104;111;-1;-1;-1;-1;6.95293379818203e-310;74;140625;GoCenter;-1;-1
0;1450;-1;6.95293379818203e-310;170;0;-1;1546;-1;9999.0;104;111;-1;-1;-1;-1;6.95293379818203e-310;74;137.8125;GoCenter;-1;-1
0;1450;-1;6.95293379818203e-310;170;0;-1;1546;-1;9999.0;104;111;-1;-1;-1;-1;6.95293379818203e-310;75;137.8125;GoCenter;-1;-1
0;1449;-1;6.95293379818203e-310;170;0;-1;1546;-1;9999.0;104;111;-1;-1;-1;-1;6.95293379818203e-310;75;135.0;GoCenter;-1;-1
0;1449;-1;6.95293379818203e-310;170;0;-1;1546;-1;9999.0;104;111;-1;-1;-1;-1;6.95293379818203e-310;75;132.1875;GoCenter;-1;-1
0;1450;-1;6.95293379818203e-310;170;0;-1;1546;-1;9999.0;104;111;-1;-1;-1;-1;6.95293379818203e-310;76;132.1875;GoCenter;-1;-1
-2;1452;-1;6.95293379818203e-310;170;2;-1;1544;-1;9999.0;104;111;-1;-1;-1;-1;6.95293379818203e-310;76;132.1875;GoCenter;-1;-1
-2;1454;-1;6.95293379818203e-310;170;2;-1;1541;-1;9999.0;104;111;-1;-1;-1;-1;6.95293379818203e-310;77;126.5625;GoCenter;-1;-1
-2;1456;-1;6.95293379818203e-310;169;2;-1;1539;-1;9999.0;104;110;-1;-1;-1;-1;6.95293379818203e-310;77;118125;GoCenter;-1;-1
-2;1458;-1;6.95293379818203e-310;169;2;-1;1537;-1;9999.0;105;110;-1;-1;-1;-1;6.95293379818203e-310;77;109.6875;GoCenter;-1;-1
-2;1461;-1;6.95293379818203e-310;168;2;-1;1535;-1;9999.0;105;110;-1;-1;-1;-1;6.95293379818203e-310;78;101.25;GoCenter;-1;-1
-2;1463;-1;6.95293379818203e-310;168;2;-1;1533;-1;9999.0;105;110;-1;-1;-1;-1;6.95293379818203e-310;78;92.8125;GoCenter;-1;-1
-2;1465;-1;6.95293379818203e-310;167;2;-1;1531;-1;9999.0;105;110;-1;-1;-1;-1;6.95293379818203e-310;79;84375;GoCenter;-1;-1
-2;1467;-1;6.95293379818203e-310;167;2;-1;1529;-1;9999.0;105;110;-1;-1;-1;-1;6.95293379818203e-310;79;75.9375;GoCenter;-1;-1
-2;1469;-1;6.95293379818203e-310;166;2;-1;1527;-1;9999.0;105;109;-1;-1;-1;-1;6.95293379818203e-310;80;67.5;GoCenter;-1;-1
-2;1472;-1;6.95293379818203e-310;165;2;-1;1525;-1;9999.0;106;109;-1;-1;-1;-1;6.95293379818203e-310;80;61875;GoCenter;-1;-1
-2;1474;-1;6.95293379818203e-310;164;2;-1;1523;-1;9999.0;106;109;-1;-1;-1;-1;6.95293379818203e-310;81;53.4375;GoCenter;-1;-1
-2;1476;-1;6.95293379818203e-310;163;2;-1;1520;-1;9999.0;106;109;-1;-1;-1;-1;6.95293379818203e-310;81;45.0;GoCenter;-1;-1
-2;1478;-1;6.95293379818203e-310;162;2;-1;1518;-1;9999.0;106;109;-1;-1;-1;-1;6.95293379818203e-310;82;36.5625;GoCenter;-1;-1
-2;1480;-1;6.95293379818203e-310;161;2;-1;1516;-1;9999.0;106;109;-1;-1;-1;-1;6.95293379818203e-310;82;28125;GoCenter;-1;-1
-2;1483;-1;6.95293379818203e-310;160;2;-1;1514;-1;9999.0;106;109;-1;-1;-1;-1;6.95293379818203e-310;83;19.6875;GoCenter;-1;-1
-2;1485;-1;6.95293379818203e-310;159;2;-1;1512;-1;9999.0;106;108;-1;-1;-1;-1;6.95293379818203e-310;83;11.25;GoCenter;-1;-1
-2;1487;-1;6.95293379818203e-310;157;2;-1;1510;-1;9999.0;107;108;-1;-1;-1;-1;6.95293379818203e-310;84;2.8125;GoCenter;-1;-1
-2;1489;-1;6.95293379818203e-310;156;2;-1;1508;-1;9999.0;107;108;-1;-1;-1;-1;6.95293379818203e-310;84;354375;GoCenter;-1;-1
0;1491;-1;6.95293379818203e-310;155;1;298;1508;-1;9999.0;107;108;207;-1;-1;15;6.95293379818203e-310;85;345.9375;GoCenter;556;-1
0;1493;-1;6.95293379818203e-310;154;1;301;1507;-1;9999.0;107;108;194;-1;-1;14;6.95293379818203e-310;85;337.5;GoCenter;554;-1
0;1495;-1;6.95293379818203e-310;153;1;300;1507;-1;9999.0;107;108;187;-1;-1;14;6.95293379818203e-310;86;329.0625;GoCenter;538;-1
0;1496;-1;6.95293379818203e-310;152;1;286;1507;-1;9999.0;107;108;195;-1;-1;36;6.95293379818203e-310;86;320625;GoCenter;502;-1
0;1498;-1;6.95293379818203e-310;151;1;292;1506;-1;9999.0;107;108;182;-1;-1;23;6.95293379818203e-310;87;315.0;GoCenter;433;-1
0;1500;-1;6.95293379818203e-310;150;1;292;1506;-1;9999.0;108;108;181;-1;-1;22;6.95293379818203e-310;87;306.5625;GoCenter;409;-1
0;1502;-1;6.95293379818203e-310;149;1;292;1506;-1;9999.0;108;108;177;-1;-1;22;6.95293379818203e-310;88;298125;GoCenter;393;-1
0;1503;-1;6.95293379818203e-310;148;1;287;1505;-1;9999.0;108;108;171;-1;-1;34;6.95293379818203e-310;88;289.6875;GoCenter;360;-1
0;1505;-1;6.95293379818203e-310;146;1;298;1505;-1;9999.0;108;108;88;-1;-1;38;6.95293379818203e-310;89;281.25;GoCenter;444;-1
0;1507;-1;6.95293379818203e-310;145;1;297;1504;-1;9999.0;108;108;79;-1;-1;37;6.95293379818203e-310;89;272.8125;GoCenter;405;-1
0;1509;-1;303.75;144;1;297;1504;0;9999.0;108;108;74;1258;-1;37;6.95293379818203e-310;90;270.0;GoCenter;365;2018
0;1510;-1;303.75;143;1;298;1504;0;9999.0;108;108;72;1264;-1;38;6.95293379818203e-310;90;270.0;GoCenter;326;2003
0;1512;-1;303.75;142;1;299;1503;0;528.629359759747;108;108;61;1271;-1;123;16.80773631397161;91;267.1875;GoCenter;286;1987
0;1514;-1;303.75;141;1;298;1503;0;510.2832546733236;109;108;80;1278;-1;72;17.00735135169495;91;264375;GoCenter;416;1972
0;1516;-1;303.75;140;1;297;1503;0;491.9400369963803;109;108;52;1285;-1;37;16.55294535724685;92;264375;GoCenter;207;1957
0;1517;-1;303.75;139;1;297;1502;0;474.4955215805519;109;108;46;1291;-1;38;16.347782724271816;92;264375;GoCenter;168;1942
0;1519;-1;303.75;138;1;298;1502;0;456.1578674099571;109;108;44;1298;-1;38;16.347782724271816;93;267.1875;GoCenter;129;1927
0;1521;-1;303.75;137;1;302;1502;0;438.2750278078823;109;108;54;1304;-1;123;16.347782724271816;93;267.1875;GoCenter;136;1912
0;1523;-1;303.75;136;1;302;1501;0;419.49493441518456;109;108;51;1311;-1;123;16.347782724271816;94;267.1875;GoCenter;138;1897
0;1524;-1;323.4375;134;1;302;1501;0;402.06094065452316;109;108;51;1318;-1;122;16.55294535724685;94;267.1875;GoCenter;142;1882
0;1524;-1;306.5625;133;0;302;1500;0;386.4091096234663;109;108;49;1324;-1;122;15.890248582070704;94;258.75;SurroundClosestEnemy;145;1868
-1;1523;-1;281.25;132;-1;301;1499;0;370.30257898102735;109;107;52;1331;-1;79;15.890248582070704;95;250.3125;SurroundClosestEnemy;111;1853
-1;1521;-1;278.4375;131;-1;301;1498;0;355.5418400132395;109;107;50;1337;-1;125;16.347782724271816;95;244.6875;SurroundClosestEnemy;156;1838
-1;1519;-1;300.9375;130;-1;299;1496;0;339.882332579968;109;107;56;1344;-1;37;16.347782724271816;96;236.25;SurroundClosestEnemy;83;1823
-1;1517;-1;281.25;129;-1;299;1495;0;325.12459150301135;109;107;47;1350;-1;37;16.347782724271816;96;227.8125;SurroundClosestEnemy;88;1808
-1;1516;-1;278.4375;128;-1;149;1494;0;309.92418427738096;109;107;64;1357;-1;6;15.890248582070704;97;219375;SurroundClosestEnemy;59;1794
-2;1513;-1;278.4375;127;-2;298;1491;0;295.1948509036023;108;107;58;1363;-1;36;15.890248582070704;97;210.9375;SurroundClosestEnemy;222;1779
-2;1510;-1;278.4375;126;-2;94;1488;0;280.49420671379295;108;107;57;1369;-1;63;16.15549442140351;98;202.5;SurroundClosestEnemy;219;1764
-2;1508;-1;255.9375;125;-2;127;1485;1;265.41476974727686;108;106;50;1376;-1;49;15.890248582070704;98;194.0625;SurroundClosestEnemy;81;1750
-2;1505;-1;233.4375;124;-2;127;1482;1;250.79872407968904;108;106;49;1382;-1;49;15.890248582070704;99;185625;SurroundClosestEnemy;75;1735
-2;1503;-1;208125;123;-2;128;1479;1;234.92339176846565;108;106;48;1389;-1;49;16.347782724271816;99;177.1875;SurroundClosestEnemy;71;1720
-4;1500;-1;182.8125;122;-2;284;1475;1;220.9886874932742;108;106;44;1395;-1;36;15.890248582070704;100;168.75;SurroundClosestEnemy;92;1706
